State,Date,Cases,Recovered,Deaths,Active,source
Karnataka,20/02/2021,947736,929448,12299,5989,covid19india
Kerala,20/02/2021,1030588,967625,4075,58888,covid19india
Ladakh,20/02/2021,9786,9616,130,40,covid19india
Lakshadweep,20/02/2021,277,189,0,88,covid19india
Madhya Pradesh,20/02/2021,259128,253284,3851,1993,covid19india
Maharashtra,20/02/2021,2099827,1988643,51657,59527,covid19india
Manipur,20/02/2021,29231,28776,373,82,covid19india
Meghalaya,20/02/2021,13905,13636,148,121,covid19india
Mizoram,20/02/2021,4407,4377,10,20,covid19india
Nagaland,20/02/2021,12154,11930,85,139,covid19india
Odisha,20/02/2021,336578,334053,1967,558,covid19india
Pondicherry,20/02/2021,39571,38719,662,190,covid19india
Punjab,20/02/2021,178114,169398,5748,2968,covid19india
Rajasthan,20/02/2021,319461,315376,2785,1300,covid19india
Sikkim,20/02/2021,6142,5844,135,163,covid19india
Tamil Nadu,20/02/2021,847823,831246,12457,4120,covid19india
Telangana,20/02/2021,296925,294097,1623,1205,covid19india
Tripura,20/02/2021,33391,32917,388,86,covid19india
Uttar Pradesh,20/02/2021,602706,591559,8714,2433,covid19india
West Bengal,20/02/2021,573580,559755,10246,3579,covid19india
Andaman and Nicobar Islands,21/02/2021,5010,4940,62,8,covid19india
Andhra Pradesh,21/02/2021,889298,881511,7167,620,covid19india
Arunachal Pradesh,21/02/2021,16836,16775,56,5,covid19india
Assam,21/02/2021,217290,214694,1096,1500,covid19india
Bihar,21/02/2021,262160,260088,1535,537,covid19india
Chandigarh,21/02/2021,21425,20890,349,186,covid19india
Chhattisgarh,21/02/2021,310885,303973,3800,3112,covid19india
Dadra and Nagar Haveli and Daman and Diu,21/02/2021,3381,3334,2,45,covid19india
Delhi,21/02/2021,637900,625929,10900,1071,covid19india
Goa,21/02/2021,54562,53287,787,488,covid19india
Gujarat,21/02/2021,267103,261010,4404,1689,covid19india
Haryana,21/02/2021,269730,265826,3042,862,covid19india
Himachal Pradesh,21/02/2021,58385,57157,982,246,covid19india
Jammu and Kashmir,21/02/2021,125867,123192,1954,721,covid19india
Jharkhand,21/02/2021,119571,118058,1085,428,covid19india
Karnataka,21/02/2021,948149,929801,12301,6047,covid19india
Kerala,21/02/2021,1034658,971970,4090,58598,covid19india
Ladakh,21/02/2021,9786,9617,130,39,covid19india
Lakshadweep,21/02/2021,280,201,0,79,covid19india
Madhya Pradesh,21/02/2021,259427,253522,3855,2050,covid19india
Maharashtra,21/02/2021,2106798,1991060,51692,64046,covid19india
Manipur,21/02/2021,29235,28784,373,78,covid19india
Meghalaya,21/02/2021,13905,13640,148,117,covid19india
Mizoram,21/02/2021,4409,4377,10,22,covid19india
Nagaland,21/02/2021,12155,11936,85,134,covid19india
Odisha,21/02/2021,336636,334107,1967,562,covid19india
Pondicherry,21/02/2021,39594,38737,663,194,covid19india
Punjab,21/02/2021,178462,169604,5754,3104,covid19india
Rajasthan,21/02/2021,319543,315513,2785,1245,covid19india
Sikkim,21/02/2021,6146,5849,135,162,covid19india
Tamil Nadu,21/02/2021,848275,831706,12460,4109,covid19india
Telangana,21/02/2021,297088,294243,1624,1221,covid19india
Tripura,21/02/2021,33391,32917,388,86,covid19india
Uttar Pradesh,21/02/2021,602785,591700,8715,2370,covid19india
Uttarakhand,21/02/2021,97061,93423,1687,1951,covid19india
West Bengal,21/02/2021,573762,559988,10249,3525,covid19india
Andaman and Nicobar Islands,22/02/2021,5011,4940,62,9,covid19india
Andhra Pradesh,22/02/2021,889339,881582,7167,590,covid19india
Arunachal Pradesh,22/02/2021,16836,16775,56,5,covid19india
Assam,22/02/2021,217304,214712,1096,1496,covid19india
Bihar,22/02/2021,262244,260147,1536,561,covid19india
Chandigarh,22/02/2021,21463,20908,350,205,covid19india
Chhattisgarh,22/02/2021,311159,304355,3806,2998,covid19india
Dadra and Nagar Haveli and Daman and Diu,22/02/2021,3381,3334,2,45,covid19india
Delhi,22/02/2021,638028,626086,10901,1041,covid19india
Goa,22/02/2021,54591,53340,787,464,covid19india
Gujarat,22/02/2021,267418,261282,4405,1731,covid19india
Haryana,22/02/2021,269836,265919,3042,875,covid19india
Himachal Pradesh,22/02/2021,58403,57182,982,239,covid19india
Jammu and Kashmir,22/02/2021,125925,123236,1954,735,covid19india
Jharkhand,22/02/2021,119612,118103,1086,423,covid19india
Karnataka,22/02/2021,948466,930088,12306,6072,covid19india
Kerala,22/02/2021,1036870,977007,4106,55757,covid19india
Ladakh,22/02/2021,9787,9620,130,37,covid19india
Lakshadweep,22/02/2021,295,212,0,83,covid19india
Madhya Pradesh,22/02/2021,259721,253763,3855,2103,covid19india
Maharashtra,22/02/2021,2112008,1996095,51710,64203,covid19india
Manipur,22/02/2021,29238,28818,373,47,covid19india
Meghalaya,22/02/2021,13907,13642,148,117,covid19india
Mizoram,22/02/2021,4409,4379,10,20,covid19india
Nagaland,22/02/2021,12155,11937,85,133,covid19india
Odisha,22/02/2021,336705,334166,1967,572,covid19india
Pondicherry,22/02/2021,39602,38763,663,176,covid19india
Punjab,22/02/2021,178850,169829,5769,3252,covid19india
Rajasthan,22/02/2021,319626,315635,2785,1206,covid19india
Sikkim,22/02/2021,6146,5852,135,159,covid19india
Tamil Nadu,22/02/2021,848724,832167,12466,4091,covid19india
Telangana,22/02/2021,297202,294386,1625,1191,covid19india
Tripura,22/02/2021,33393,32918,388,87,covid19india
Uttar Pradesh,22/02/2021,602785,591700,8715,2370,covid19india
Uttarakhand,22/02/2021,97093,93495,1689,1909,covid19india
West Bengal,22/02/2021,573910,560219,10251,3440,covid19india
Andaman and Nicobar Islands,23/02/2021,5012,4940,62,10,covid19india
Andhra Pradesh,23/02/2021,889409,881666,7168,575,covid19india
Arunachal Pradesh,23/02/2021,16836,16776,56,4,covid19india
Assam,23/02/2021,217325,214732,1096,1497,covid19india
Bihar,23/02/2021,262303,260218,1537,548,covid19india
Chandigarh,23/02/2021,21500,20923,350,227,covid19india
Chhattisgarh,23/02/2021,311433,304647,3809,2977,covid19india
Dadra and Nagar Haveli and Daman and Diu,23/02/2021,3381,3334,2,45,covid19india
Delhi,23/02/2021,638173,626216,10903,1054,covid19india
Goa,23/02/2021,54648,53381,788,479,covid19india
Gujarat,23/02/2021,267766,261576,4405,1785,covid19india
Haryana,23/02/2021,269967,266016,3042,909,covid19india
Himachal Pradesh,23/02/2021,58423,57211,982,230,covid19india
Jammu and Kashmir,23/02/2021,126019,123298,1955,766,covid19india
Jharkhand,23/02/2021,119662,118154,1086,422,covid19india
Karnataka,23/02/2021,948849,930466,12310,6073,covid19india
Kerala,23/02/2021,1040904,981830,4120,54954,covid19india
Ladakh,23/02/2021,9796,9621,130,45,covid19india
Lakshadweep,23/02/2021,316,233,0,83,covid19india
Madhya Pradesh,23/02/2021,259967,253963,3856,2148,covid19india
Maharashtra,23/02/2021,2118226,2001964,51761,64501,covid19india
Manipur,23/02/2021,29241,28834,373,34,covid19india
Meghalaya,23/02/2021,13908,13645,148,115,covid19india
Mizoram,23/02/2021,4410,4379,10,21,covid19india
Nagaland,23/02/2021,12155,11937,85,133,covid19india
Odisha,23/02/2021,336767,334243,1967,557,covid19india
Pondicherry,23/02/2021,39630,38784,665,181,covid19india
Punjab,23/02/2021,179264,170105,5779,3380,covid19india
Rajasthan,23/02/2021,319702,315722,2785,1195,covid19india
Sikkim,23/02/2021,6146,5854,135,157,covid19india
Tamil Nadu,23/02/2021,849166,832620,12472,4074,covid19india
Telangana,23/02/2021,297202,294386,1625,1191,covid19india
Tripura,23/02/2021,33397,32918,388,91,covid19india
Uttar Pradesh,23/02/2021,602975,591989,8718,2268,covid19india
Uttarakhand,23/02/2021,97147,93533,1690,1924,covid19india
West Bengal,23/02/2021,574099,560447,10253,3399,covid19india
Andaman and Nicobar Islands,24/02/2021,5012,4941,62,9,covid19india
Andhra Pradesh,24/02/2021,889503,881732,7168,603,covid19india
Arunachal Pradesh,24/02/2021,16836,16776,56,4,covid19india
Assam,24/02/2021,217352,214757,1096,1499,covid19india
Bihar,24/02/2021,262357,260310,1538,509,covid19india
Chandigarh,24/02/2021,21541,20940,351,250,covid19india
Chhattisgarh,24/02/2021,311680,304956,3813,2911,covid19india
Dadra and Nagar Haveli and Daman and Diu,24/02/2021,3383,3334,2,47,covid19india
Delhi,24/02/2021,638373,626331,10905,1137,covid19india
Goa,24/02/2021,54700,53416,789,495,covid19india
Gujarat,24/02/2021,268146,261872,4406,1868,covid19india
Haryana,24/02/2021,270097,266098,3043,956,covid19india
Himachal Pradesh,24/02/2021,58457,57234,982,241,covid19india
Jammu and Kashmir,24/02/2021,126093,123367,1955,771,covid19india
Jharkhand,24/02/2021,119694,118201,1087,406,covid19india
Karnataka,24/02/2021,949183,930779,12316,6088,covid19india
Kerala,24/02/2021,1045010,987715,4137,53158,covid19india
Ladakh,24/02/2021,9807,9624,130,53,covid19india
Lakshadweep,24/02/2021,322,233,0,89,covid19india
Madhya Pradesh,24/02/2021,260313,254186,3858,2269,covid19india
Maharashtra,24/02/2021,2127033,2004736,51841,70456,covid19india
Manipur,24/02/2021,29248,28836,373,39,covid19india
Meghalaya,24/02/2021,13911,13650,148,113,covid19india
Mizoram,24/02/2021,4413,4380,10,23,covid19india
Nagaland,24/02/2021,12155,11941,85,129,covid19india
Odisha,24/02/2021,336835,334333,1967,535,covid19india
Pondicherry,24/02/2021,39658,38801,666,191,covid19india
Punjab,24/02/2021,179822,170353,5786,3683,covid19india
Rajasthan,24/02/2021,319801,315812,2785,1204,covid19india
Sikkim,24/02/2021,6146,5854,135,157,covid19india
Tamil Nadu,24/02/2021,849629,833089,12478,4062,covid19india
Telangana,24/02/2021,297547,294683,1629,1235,covid19india
Tripura,24/02/2021,33399,32918,388,93,covid19india
Uttar Pradesh,24/02/2021,603103,592192,8721,2190,covid19india
Uttarakhand,24/02/2021,97194,93613,1690,1891,covid19india
West Bengal,24/02/2021,574301,560668,10256,3377,covid19india
Andaman and Nicobar Islands,25/02/2021,5012,4943,62,7,covid19india
Andhra Pradesh,25/02/2021,889585,881806,7168,611,covid19india
Arunachal Pradesh,25/02/2021,16836,16777,56,3,covid19india
Assam,25/02/2021,217382,214770,1096,1516,covid19india
Bihar,25/02/2021,262418,260401,1539,478,covid19india
Chandigarh,25/02/2021,21590,20960,351,279,covid19india
Chhattisgarh,25/02/2021,311900,305214,3821,2865,covid19india
Dadra and Nagar Haveli and Daman and Diu,25/02/2021,3384,3334,2,48,covid19india
Delhi,25/02/2021,638593,626519,10905,1169,covid19india
Goa,25/02/2021,54771,53449,791,531,covid19india
Gujarat,25/02/2021,268570,262173,4407,1990,covid19india
Haryana,25/02/2021,270263,266165,3043,1055,covid19india
Himachal Pradesh,25/02/2021,58499,57261,982,256,covid19india
Jammu and Kashmir,25/02/2021,126201,123426,1955,820,covid19india
Jharkhand,25/02/2021,119770,118241,1087,442,covid19india
Karnataka,25/02/2021,949636,931726,12323,5587,covid19india
Kerala,25/02/2021,1048687,992367,4151,52169,covid19india
Ladakh,25/02/2021,9814,9628,130,56,covid19india
Lakshadweep,25/02/2021,331,240,1,90,covid19india
Madhya Pradesh,25/02/2021,260681,254387,3860,2434,covid19india
Maharashtra,25/02/2021,2135735,2008480,51897,75358,covid19india
Manipur,25/02/2021,29251,28840,373,38,covid19india
Meghalaya,25/02/2021,13914,13651,148,115,covid19india
Mizoram,25/02/2021,4413,4382,10,21,covid19india
Nagaland,25/02/2021,12161,11942,85,134,covid19india
Odisha,25/02/2021,336924,334400,1968,556,covid19india
Pondicherry,25/02/2021,39679,38814,667,198,covid19india
Punjab,25/02/2021,180385,170631,5799,3955,covid19india
Rajasthan,25/02/2021,319929,315936,2785,1208,covid19india
Sikkim,25/02/2021,6147,5859,135,153,covid19india
Tamil Nadu,25/02/2021,850096,833560,12483,4053,covid19india
Telangana,25/02/2021,297754,294782,1630,1342,covid19india
Tripura,25/02/2021,33399,32940,388,71,covid19india
Uttar Pradesh,25/02/2021,603232,592327,8723,2182,covid19india
Uttarakhand,25/02/2021,97211,93665,1690,1856,covid19india
West Bengal,25/02/2021,574500,560887,10260,3353,covid19india
Andaman and Nicobar Islands,26/02/2021,5013,4943,62,8,covid19india
Andhra Pradesh,26/02/2021,889681,881877,7169,635,covid19india
Arunachal Pradesh,26/02/2021,16836,16777,56,3,covid19india
Assam,26/02/2021,217416,214792,1097,1527,covid19india
Bihar,26/02/2021,262464,260493,1540,431,covid19india
Chandigarh,26/02/2021,21659,20986,351,322,covid19india
Chhattisgarh,26/02/2021,312179,305524,3828,2827,covid19india
Dadra and Nagar Haveli and Daman and Diu,26/02/2021,3385,3336,2,47,covid19india
Delhi,26/02/2021,638849,626712,10906,1231,covid19india
Goa,26/02/2021,54871,53490,794,587,covid19india
Gujarat,26/02/2021,269030,262488,4407,2135,covid19india
Haryana,26/02/2021,270411,266263,3044,1104,covid19india
Himachal Pradesh,26/02/2021,58543,57288,982,273,covid19india
Jammu and Kashmir,26/02/2021,126286,123527,1956,803,covid19india
Jharkhand,26/02/2021,119838,118284,1087,467,covid19india
Karnataka,26/02/2021,950207,932368,12327,5512,covid19india
Kerala,26/02/2021,1052358,996509,4165,51684,covid19india
Ladakh,26/02/2021,9816,9632,130,54,covid19india
Lakshadweep,26/02/2021,333,248,1,84,covid19india
Madhya Pradesh,26/02/2021,261013,254633,3863,2517,covid19india
Maharashtra,26/02/2021,2144068,2013416,51945,78707,covid19india
Manipur,26/02/2021,29258,28850,373,35,covid19india
Meghalaya,26/02/2021,13914,13652,148,114,covid19india
Mizoram,26/02/2021,4419,4386,10,23,covid19india
Nagaland,26/02/2021,12161,11946,85,130,covid19india
Odisha,26/02/2021,337018,334463,1968,587,covid19india
Pondicherry,26/02/2021,39699,38836,667,196,covid19india
Punjab,26/02/2021,181007,170886,5814,4307,covid19india
Rajasthan,26/02/2021,320078,316061,2786,1231,covid19india
Sikkim,26/02/2021,6149,5859,135,155,covid19india
Tamil Nadu,26/02/2021,850577,834043,12488,4046,covid19india
Telangana,26/02/2021,297943,294911,1632,1400,covid19india
Tripura,26/02/2021,33406,32940,388,78,covid19india
Uttar Pradesh,26/02/2021,603350,592441,8725,2184,covid19india
Uttarakhand,26/02/2021,97264,93703,1691,1870,covid19india
West Bengal,26/02/2021,574716,561110,10263,3343,covid19india
Andaman and Nicobar Islands,27/02/2021,5014,4943,62,9,covid19india
Andhra Pradesh,27/02/2021,889799,881963,7169,667,covid19india
Arunachal Pradesh,27/02/2021,16836,16780,56,0,covid19india
Assam,27/02/2021,217425,214815,1097,1513,covid19india
Bihar,27/02/2021,262509,260564,1541,404,covid19india
Chandigarh,27/02/2021,21719,21011,351,357,covid19india
Chhattisgarh,27/02/2021,312419,305819,3832,2768,covid19india
Dadra and Nagar Haveli and Daman and Diu,27/02/2021,3385,3336,2,47,covid19india
Delhi,27/02/2021,639092,626876,10909,1307,covid19india
Goa,27/02/2021,54932,53540,794,598,covid19india
Gujarat,27/02/2021,269481,262816,4408,2257,covid19india
Haryana,27/02/2021,270610,266357,3047,1206,covid19india
Himachal Pradesh,27/02/2021,58598,57312,982,304,covid19india
Jammu and Kashmir,27/02/2021,126383,123599,1956,828,covid19india
Jharkhand,27/02/2021,119880,118325,1088,467,covid19india
Karnataka,27/02/2021,950730,932748,12333,5649,covid19india
Kerala,27/02/2021,1056150,1001159,4183,50808,covid19india
Ladakh,27/02/2021,9818,9634,130,54,covid19india
Lakshadweep,27/02/2021,359,256,1,102,covid19india
Madhya Pradesh,27/02/2021,261403,254874,3864,2665,covid19india
Maharashtra,27/02/2021,2152691,2017064,51996,83631,covid19india
Manipur,27/02/2021,29269,28854,373,42,covid19india
Meghalaya,27/02/2021,13914,13654,148,112,covid19india
Mizoram,27/02/2021,4422,4388,10,24,covid19india
Nagaland,27/02/2021,12162,11946,85,131,covid19india
Odisha,27/02/2021,337104,334519,1968,617,covid19india
Pondicherry,27/02/2021,39719,38852,668,199,covid19india
Punjab,27/02/2021,181600,171254,5825,4521,covid19india
Rajasthan,27/02/2021,320180,316139,2787,1254,covid19india
Sikkim,27/02/2021,6151,5862,135,154,covid19india
Tamil Nadu,27/02/2021,851063,834534,12493,4036,covid19india
Telangana,27/02/2021,298121,295059,1633,1429,covid19india
Tripura,27/02/2021,33406,32940,388,78,covid19india
Uttar Pradesh,27/02/2021,603427,592556,8724,2147,covid19india
Uttarakhand,27/02/2021,97323,93707,1692,1924,covid19india
West Bengal,27/02/2021,574926,561327,10266,3333,covid19india
Andaman and Nicobar Islands,28/02/2021,5016,4943,62,11,covid19india
Andhra Pradesh,28/02/2021,889916,882029,7169,718,covid19india
Arunachal Pradesh,28/02/2021,16836,16780,56,0,covid19india
Assam,28/02/2021,217435,214830,1097,1508,covid19india
Bihar,28/02/2021,262534,260594,1541,399,covid19india
Chandigarh,28/02/2021,21770,21037,352,381,covid19india
Chhattisgarh,28/02/2021,312560,305951,3835,2774,covid19india
Dadra and Nagar Haveli and Daman and Diu,28/02/2021,3385,3336,2,47,covid19india
Delhi,28/02/2021,639289,627044,10910,1335,covid19india
Goa,28/02/2021,54986,53585,795,606,covid19india
Gujarat,28/02/2021,269888,263117,4409,2362,covid19india
Haryana,28/02/2021,270784,266460,3048,1276,covid19india
Himachal Pradesh,28/02/2021,58645,57333,982,330,covid19india
Jammu and Kashmir,28/02/2021,126441,123661,1957,823,covid19india
Jharkhand,28/02/2021,119924,118365,1090,469,covid19india
Karnataka,28/02/2021,951251,933098,12338,5815,covid19india
Kerala,28/02/2021,1059404,1005492,4198,49714,covid19india
Ladakh,28/02/2021,9818,9635,130,53,covid19india
Lakshadweep,28/02/2021,382,257,1,124,covid19india
Madhya Pradesh,28/02/2021,261766,255117,3865,2784,covid19india
Maharashtra,28/02/2021,2160984,2020817,52058,88109,covid19india
Manipur,28/02/2021,29271,28867,373,31,covid19india
Meghalaya,28/02/2021,13915,13655,148,112,covid19india
Mizoram,28/02/2021,4423,4393,10,20,covid19india
Nagaland,28/02/2021,12163,11949,85,129,covid19india
Odisha,28/02/2021,337191,334571,1969,651,covid19india
Pondicherry,28/02/2021,39727,38872,668,187,covid19india
Punjab,28/02/2021,182179,171630,5832,4717,covid19india
Rajasthan,28/02/2021,320336,316241,2787,1308,covid19india
Sikkim,28/02/2021,6159,5868,135,156,covid19india
Tamil Nadu,28/02/2021,851542,835024,12496,4022,covid19india
Telangana,28/02/2021,298297,295222,1634,1441,covid19india
Tripura,28/02/2021,33406,32940,388,78,covid19india
Uttar Pradesh,28/02/2021,603527,592699,8724,2104,covid19india
Uttarakhand,28/02/2021,97366,93718,1692,1956,covid19india
West Bengal,28/02/2021,575118,561543,10268,3307,covid19india
Andaman and Nicobar Islands,01/03/2021,5016,4943,62,11,covid19india
Andhra Pradesh,01/03/2021,889974,882080,7169,725,covid19india
Arunachal Pradesh,01/03/2021,16837,16780,56,1,covid19india
Assam,01/03/2021,217468,214846,1098,1524,covid19india
Bihar,01/03/2021,262556,260645,1541,370,covid19india
Chandigarh,01/03/2021,21839,21056,353,430,covid19india
Chhattisgarh,01/03/2021,312816,306094,3842,2880,covid19india
Dadra and Nagar Haveli and Daman and Diu,01/03/2021,3385,3336,2,47,covid19india
Delhi,01/03/2021,639464,627149,10911,1404,covid19india
Goa,01/03/2021,55026,53647,796,583,covid19india
Gujarat,01/03/2021,270315,263477,4410,2428,covid19india
Haryana,01/03/2021,270950,266611,3050,1289,covid19india
Himachal Pradesh,01/03/2021,58777,57348,983,446,covid19india
Jammu and Kashmir,01/03/2021,126504,123717,1958,829,covid19india
Jharkhand,01/03/2021,119961,118411,1090,460,covid19india
Karnataka,01/03/2021,951600,933422,12343,5835,covid19india
Kerala,01/03/2021,1061342,1008967,4211,48164,covid19india
Ladakh,01/03/2021,9819,9643,130,46,covid19india
Lakshadweep,01/03/2021,397,264,1,132,covid19india
Madhya Pradesh,01/03/2021,262102,255336,3866,2900,covid19india
Maharashtra,01/03/2021,2167381,2026571,52088,88722,covid19india
Manipur,01/03/2021,29272,28871,373,28,covid19india
