state,place,date,confirmed,tested,daily_confirmed,daily_tested,tpr,text
Mizoram,mz,2021-10-14,109818,1192652,1028,8025,0.12809968847352,Date: Oct 14<br>TPR:   12.81%
Nagaland,nl,2021-10-14,31516,384643,9,570,0.0157894736842105,Date: Oct 14<br>TPR:    1.58%
Odisha,or,2021-10-14,1033809,20892297,521,64377,0.00809295245196266,Date: Oct 14<br>TPR:    0.81%
Punjab,pb,2021-10-14,601968,14932493,30,30035,0.000998834692858332,Date: Oct 14<br>TPR:    0.10%
Pondicherry,py,2021-10-14,127259,1861586,49,3714,0.0131933225632741,Date: Oct 14<br>TPR:    1.32%
Rajasthan,rj,2021-10-14,954382,14579310,8,9497,0.000842371275139518,Date: Oct 14<br>TPR:    0.08%
Sikkim,sk,2021-10-14,31722,254744,6,190,0.0315789473684211,Date: Oct 14<br>TPR:    3.16%
Tamil Nadu,tn,2021-10-14,2683396,49017492,1259,137423,0.00916149407304454,Date: Oct 14<br>TPR:    0.92%
Tripura,tr,2021-10-14,84288,1939507,6,1011,0.00593471810089021,Date: Oct 14<br>TPR:    0.59%
India,tt,2021-10-14,34036683,588844673,16988,1180148,0.0143948047194081,Date: Oct 14<br>TPR:    1.44%
Uttar Pradesh,up,2021-10-14,1710008,80958784,12,171727,6.98783534330653e-05,Date: Oct 14<br>TPR:    0.01%
Uttarakhand,ut,2021-10-14,343729,7591380,28,14737,0.00189997964307525,Date: Oct 14<br>TPR:    0.19%
West Bengal,wb,2021-10-14,1579012,18609800,530,18118,0.0292526768959046,Date: Oct 14<br>TPR:    2.93%
Andaman and Nicobar Islands,an,2021-10-15,7641,576761,1,1463,0.000683526999316473,Date: Oct 15<br>TPR:    0.07%
Andhra Pradesh,ap,2021-10-15,2059708,28924891,586,44946,0.0130378676634183,Date: Oct 15<br>TPR:    1.30%
Arunachal Pradesh,ar,2021-10-15,54964,1168659,6,553,0.0108499095840868,Date: Oct 15<br>TPR:    1.08%
Assam,as,2021-10-15,605994,24109537,147,15805,0.00930085416007593,Date: Oct 15<br>TPR:    0.93%
Bihar,br,2021-10-15,726021,48020452,5,90826,5.50503159888138e-05,Date: Oct 15<br>TPR:    0.01%
Chandigarh,ch,2021-10-15,65297,767112,2,1695,0.00117994100294985,Date: Oct 15<br>TPR:    0.12%
Chhattisgarh,ct,2021-10-15,1005624,13401638,10,8845,0.00113058224985868,Date: Oct 15<br>TPR:    0.11%
Delhi,dl,2021-10-15,1439337,28559291,26,59653,0.000435854022429719,Date: Oct 15<br>TPR:    0.04%
Goa,ga,2021-10-15,177410,1415124,54,3516,0.015358361774744,Date: Oct 15<br>TPR:    1.54%
Gujarat,gj,2021-10-15,826258,30173663,14,44851,0.000312144656752358,Date: Oct 15<br>TPR:    0.03%
Himachal Pradesh,hp,2021-10-15,221203,3564452,90,3535,0.0254596888260255,Date: Oct 15<br>TPR:    2.55%
Haryana,hr,2021-10-15,771049,12724843,14,20883,0.000670401762198918,Date: Oct 15<br>TPR:    0.07%
Jharkhand,jh,2021-10-15,348415,15394161,9,27762,0.000324184136589583,Date: Oct 15<br>TPR:    0.03%
Jammu and Kashmir,jk,2021-10-15,330885,15587199,51,46059,0.00110727545105191,Date: Oct 15<br>TPR:    0.11%
Karnataka,ka,2021-10-15,2982869,49272227,470,93806,0.00501034048994734,Date: Oct 15<br>TPR:    0.50%
Kerala,kl,2021-10-15,4838811,36649711,8867,79554,0.111458883274254,Date: Oct 15<br>TPR:   11.15%
Ladakh,la,2021-10-15,20871,548326,4,648,0.00617283950617284,Date: Oct 15<br>TPR:    0.62%
Lakshadweep,ld,2021-10-15,10365,259488,0,119,0,Date: Oct 15<br>TPR:    0.00%
Maharashtra,mh,2021-10-15,6588429,60809054,2149,125530,0.0171194136859715,Date: Oct 15<br>TPR:    1.71%
Meghalaya,ml,2021-10-15,82815,1117764,81,2799,0.0289389067524116,Date: Oct 15<br>TPR:    2.89%
Manipur,mn,2021-10-15,122545,1337237,113,2618,0.0431627196333079,Date: Oct 15<br>TPR:    4.32%
Madhya Pradesh,mp,2021-10-15,792674,19413024,6,55245,0.000108607113765952,Date: Oct 15<br>TPR:    0.01%
Mizoram,mz,2021-10-15,110719,1199597,901,6945,0.129733621310295,Date: Oct 15<br>TPR:   12.97%
Nagaland,nl,2021-10-15,31547,385309,31,666,0.0465465465465466,Date: Oct 15<br>TPR:    4.65%
Odisha,or,2021-10-15,1034276,20952333,467,60036,0.00777866613365314,Date: Oct 15<br>TPR:    0.78%
Punjab,pb,2021-10-15,601992,14963767,24,31274,0.000767410628637207,Date: Oct 15<br>TPR:    0.08%
Pondicherry,py,2021-10-15,127296,1864842,37,3256,0.0113636363636364,Date: Oct 15<br>TPR:    1.14%
Rajasthan,rj,2021-10-15,954383,14593931,1,14621,6.83947746392176e-05,Date: Oct 15<br>TPR:    0.01%
Sikkim,sk,2021-10-15,31739,254993,17,249,0.0682730923694779,Date: Oct 15<br>TPR:    6.83%
Telangana,tg,2021-10-15,668722,26965431,104,51819,0.00200698585460931,Date: Oct 15<br>TPR:    0.20%
Tamil Nadu,tn,2021-10-15,2684641,49153252,1245,135760,0.00917059516794343,Date: Oct 15<br>TPR:    0.92%
Tripura,tr,2021-10-15,84292,1941213,4,1706,0.00234466588511137,Date: Oct 15<br>TPR:    0.23%
India,tt,2021-10-15,34052686,589835258,16003,990585,0.0161551002690329,Date: Oct 15<br>TPR:    1.62%
Uttarakhand,ut,2021-10-15,343739,7603099,10,11719,0.000853315129277242,Date: Oct 15<br>TPR:    0.09%
West Bengal,wb,2021-10-15,1579463,18631017,451,21217,0.0212565395673281,Date: Oct 15<br>TPR:    2.13%
Andaman and Nicobar Islands,an,2021-10-16,7641,577703,0,942,0,Date: Oct 16<br>TPR:    0.00%
Andhra Pradesh,ap,2021-10-16,2060040,28954134,332,29243,0.0113531443422358,Date: Oct 16<br>TPR:    1.14%
Arunachal Pradesh,ar,2021-10-16,54980,1170170,16,1511,0.0105890138980807,Date: Oct 16<br>TPR:    1.06%
Assam,as,2021-10-16,606263,24142328,269,32791,0.00820347046445671,Date: Oct 16<br>TPR:    0.82%
Bihar,br,2021-10-16,726021,48096766,0,76314,0,Date: Oct 16<br>TPR:    0.00%
Chandigarh,ch,2021-10-16,65299,768645,2,1533,0.00130463144161774,Date: Oct 16<br>TPR:    0.13%
Chhattisgarh,ct,2021-10-16,1005638,13416648,14,15010,0.000932711525649567,Date: Oct 16<br>TPR:    0.09%
Delhi,dl,2021-10-16,1439358,28608161,21,48870,0.000429711479435236,Date: Oct 16<br>TPR:    0.04%
Goa,ga,2021-10-16,177462,1419312,52,4188,0.0124164278892073,Date: Oct 16<br>TPR:    1.24%
Gujarat,gj,2021-10-16,826280,30245566,22,71903,0.000305967762123973,Date: Oct 16<br>TPR:    0.03%
Himachal Pradesh,hp,2021-10-16,221306,3570492,103,6040,0.0170529801324503,Date: Oct 16<br>TPR:    1.71%
Haryana,hr,2021-10-16,771061,12681723,12,-43120,-0.000278293135435993,Date: Oct 16<br>TPR:   -0.03%
Jharkhand,jh,2021-10-16,348423,15419795,8,25634,0.000312085511430132,Date: Oct 16<br>TPR:    0.03%
Jammu and Kashmir,jk,2021-10-16,330967,15631605,82,44406,0.00184659730667027,Date: Oct 16<br>TPR:    0.18%
Karnataka,ka,2021-10-16,2983133,49332368,264,60141,0.00438968424203123,Date: Oct 16<br>TPR:    0.44%
Kerala,kl,2021-10-16,4846766,36729483,7955,79772,0.099721706864564,Date: Oct 16<br>TPR:    9.97%
Ladakh,la,2021-10-16,20876,548883,5,557,0.00897666068222621,Date: Oct 16<br>TPR:    0.90%
Lakshadweep,ld,2021-10-16,10365,259921,0,433,0,Date: Oct 16<br>TPR:    0.00%
Maharashtra,mh,2021-10-16,6589982,60909998,1553,100944,0.0153847677920431,Date: Oct 16<br>TPR:    1.54%
Meghalaya,ml,2021-10-16,82898,1119749,83,1985,0.0418136020151134,Date: Oct 16<br>TPR:    4.18%
Manipur,mn,2021-10-16,122633,1339247,88,2010,0.0437810945273632,Date: Oct 16<br>TPR:    4.38%
Madhya Pradesh,mp,2021-10-16,792678,19453432,4,40408,9.89902989507028e-05,Date: Oct 16<br>TPR:    0.01%
Mizoram,mz,2021-10-16,111651,1206399,932,6802,0.13701852396354,Date: Oct 16<br>TPR:   13.70%
Nagaland,nl,2021-10-16,31571,385867,24,558,0.0430107526881721,Date: Oct 16<br>TPR:    4.30%
Odisha,or,2021-10-16,1034634,21006042,358,53709,0.00666554953545961,Date: Oct 16<br>TPR:    0.67%
Punjab,pb,2021-10-16,602008,14980391,16,16624,0.000962463907603465,Date: Oct 16<br>TPR:    0.10%
Pondicherry,py,2021-10-16,127344,1868665,48,3823,0.0125555846194088,Date: Oct 16<br>TPR:    1.26%
Rajasthan,rj,2021-10-16,954388,14601452,5,7521,0.000664805212072863,Date: Oct 16<br>TPR:    0.07%
Sikkim,sk,2021-10-16,31745,255137,6,144,0.0416666666666667,Date: Oct 16<br>TPR:    4.17%
Telangana,tg,2021-10-16,668833,26995481,111,30050,0.00369384359400998,Date: Oct 16<br>TPR:    0.37%
Tamil Nadu,tn,2021-10-16,2685874,49283503,1233,130251,0.00946633807034111,Date: Oct 16<br>TPR:    0.95%
Tripura,tr,2021-10-16,84296,1941923,4,710,0.00563380281690141,Date: Oct 16<br>TPR:    0.56%
India,tt,2021-10-16,34066764,590935381,14078,1100123,0.012796750908762,Date: Oct 16<br>TPR:    1.28%
Uttar Pradesh,up,2021-10-16,1710019,81241443,5,282659,1.76891590220018e-05,Date: Oct 16<br>TPR:    0.00%
Uttarakhand,ut,2021-10-16,343747,7614498,8,11399,0.000701815948767436,Date: Oct 16<br>TPR:    0.07%
West Bengal,wb,2021-10-16,1579906,18650035,443,19018,0.0232937217373015,Date: Oct 16<br>TPR:    2.33%
Andaman and Nicobar Islands,an,2021-10-17,7642,579071,1,1368,0.000730994152046784,Date: Oct 17<br>TPR:    0.07%
Andhra Pradesh,ap,2021-10-17,2060472,28985846,432,31712,0.0136226034308779,Date: Oct 17<br>TPR:    1.36%
Arunachal Pradesh,ar,2021-10-17,54987,1171144,7,974,0.00718685831622177,Date: Oct 17<br>TPR:    0.72%
Assam,as,2021-10-17,606468,24161678,205,19350,0.010594315245478,Date: Oct 17<br>TPR:    1.06%
Bihar,br,2021-10-17,726026,48215019,5,118253,4.22822253980872e-05,Date: Oct 17<br>TPR:    0.00%
Chandigarh,ch,2021-10-17,65302,770059,3,1414,0.00212164073550212,Date: Oct 17<br>TPR:    0.21%
Chhattisgarh,ct,2021-10-17,1005654,13428330,16,11682,0.00136962848827256,Date: Oct 17<br>TPR:    0.14%
Delhi,dl,2021-10-17,1439390,28653028,32,44867,0.000713219069694876,Date: Oct 17<br>TPR:    0.07%
Goa,ga,2021-10-17,177522,1423081,60,3769,0.0159193420005306,Date: Oct 17<br>TPR:    1.59%
Gujarat,gj,2021-10-17,826290,30280132,10,34566,0.000289301625875137,Date: Oct 17<br>TPR:    0.03%
Himachal Pradesh,hp,2021-10-17,221437,3574447,131,3955,0.0331226295828066,Date: Oct 17<br>TPR:    3.31%
Haryana,hr,2021-10-17,771076,12755597,15,73874,0.000203048433819747,Date: Oct 17<br>TPR:    0.02%
Jharkhand,jh,2021-10-17,348430,15451794,7,31999,0.00021875683615113,Date: Oct 17<br>TPR:    0.02%
Jammu and Kashmir,jk,2021-10-17,331062,15675779,95,44174,0.00215058631774347,Date: Oct 17<br>TPR:    0.22%
Karnataka,ka,2021-10-17,2983459,49411110,326,78742,0.00414010312158695,Date: Oct 17<br>TPR:    0.41%
Kerala,kl,2021-10-17,4854321,36802640,7555,73157,0.103271047199858,Date: Oct 17<br>TPR:   10.33%
Ladakh,la,2021-10-17,20878,549477,2,594,0.00336700336700337,Date: Oct 17<br>TPR:    0.34%
Lakshadweep,ld,2021-10-17,10365,260003,0,82,0,Date: Oct 17<br>TPR:    0.00%
Maharashtra,mh,2021-10-17,6591697,61020463,1715,110465,0.0155252795002942,Date: Oct 17<br>TPR:    1.55%
Meghalaya,ml,2021-10-17,82953,1119804,55,55,1,Date: Oct 17<br>TPR:  100.00%
Manipur,mn,2021-10-17,122737,1341594,104,2347,0.0443118875159778,Date: Oct 17<br>TPR:    4.43%
Madhya Pradesh,mp,2021-10-17,792683,19509181,5,55749,8.96877074028234e-05,Date: Oct 17<br>TPR:    0.01%
Mizoram,mz,2021-10-17,112599,1213322,948,6923,0.13693485483172,Date: Oct 17<br>TPR:   13.69%
Nagaland,nl,2021-10-17,31611,386392,40,525,0.0761904761904762,Date: Oct 17<br>TPR:    7.62%
Odisha,or,2021-10-17,1035077,21061157,443,55115,0.00803773927243037,Date: Oct 17<br>TPR:    0.80%
Punjab,pb,2021-10-17,602035,15008920,27,28529,0.000946405412036875,Date: Oct 17<br>TPR:    0.09%
Pondicherry,py,2021-10-17,127396,1872784,52,4119,0.0126244234037388,Date: Oct 17<br>TPR:    1.26%
Rajasthan,rj,2021-10-17,954390,14617381,2,15929,0.000125557159897043,Date: Oct 17<br>TPR:    0.01%
Sikkim,sk,2021-10-17,31749,255386,4,249,0.0160642570281124,Date: Oct 17<br>TPR:    1.61%
Telangana,tg,2021-10-17,668955,27022157,122,26676,0.00457339931024142,Date: Oct 17<br>TPR:    0.46%
Tamil Nadu,tn,2021-10-17,2687092,49411816,1218,128313,0.00949241308363143,Date: Oct 17<br>TPR:    0.95%
Tripura,tr,2021-10-17,84302,1944491,6,2568,0.00233644859813084,Date: Oct 17<br>TPR:    0.23%
India,tt,2021-10-17,34081050,591924874,14286,989493,0.01443769688113,Date: Oct 17<br>TPR:    1.44%
Uttar Pradesh,up,2021-10-17,1710028,81382986,9,141543,6.35849176575316e-05,Date: Oct 17<br>TPR:    0.01%
Uttarakhand,ut,2021-10-17,343756,7625367,9,10869,0.000828043058239028,Date: Oct 17<br>TPR:    0.08%
West Bengal,wb,2021-10-17,1580530,18677183,624,27148,0.0229851186091056,Date: Oct 17<br>TPR:    2.30%
Andaman and Nicobar Islands,an,2021-10-18,7642,580274,0,1203,0,Date: Oct 18<br>TPR:    0.00%
Andhra Pradesh,ap,2021-10-18,2060804,29016065,332,30219,0.0109864654687448,Date: Oct 18<br>TPR:    1.10%
Arunachal Pradesh,ar,2021-10-18,55014,1173839,27,2695,0.0100185528756957,Date: Oct 18<br>TPR:    1.00%
Assam,as,2021-10-18,606766,24202721,298,41043,0.007260677825695,Date: Oct 18<br>TPR:    0.73%
Bihar,br,2021-10-18,726028,48315314,2,100295,1.99411735380627e-05,Date: Oct 18<br>TPR:    0.00%
Chandigarh,ch,2021-10-18,65306,771820,4,1761,0.00227143668370244,Date: Oct 18<br>TPR:    0.23%
Chhattisgarh,ct,2021-10-18,1005681,13448038,27,19708,0.00137000202963264,Date: Oct 18<br>TPR:    0.14%
Delhi,dl,2021-10-18,1439405,28697767,15,44739,0.000335277945416751,Date: Oct 18<br>TPR:    0.03%
Goa,ga,2021-10-18,177579,1426583,57,3502,0.0162764134780126,Date: Oct 18<br>TPR:    1.63%
Gujarat,gj,2021-10-18,826308,30321269,18,41137,0.000437562291854049,Date: Oct 18<br>TPR:    0.04%
Himachal Pradesh,hp,2021-10-18,221604,3581230,167,6783,0.0246203744655757,Date: Oct 18<br>TPR:    2.46%
Haryana,hr,2021-10-18,771092,12767147,16,11550,0.00138528138528139,Date: Oct 18<br>TPR:    0.14%
Jharkhand,jh,2021-10-18,348444,15483404,14,31610,0.000442897817146473,Date: Oct 18<br>TPR:    0.04%
Jammu and Kashmir,jk,2021-10-18,331137,15714258,75,38479,0.00194911510174381,Date: Oct 18<br>TPR:    0.19%
Karnataka,ka,2021-10-18,2983673,49489011,214,77901,0.00274707641750427,Date: Oct 18<br>TPR:    0.27%
Kerala,kl,2021-10-18,4860997,36871308,6676,68668,0.0972214131764432,Date: Oct 18<br>TPR:    9.72%
Ladakh,la,2021-10-18,20881,550094,3,617,0.00486223662884927,Date: Oct 18<br>TPR:    0.49%
Lakshadweep,ld,2021-10-18,10365,260871,0,868,0,Date: Oct 18<br>TPR:    0.00%
Maharashtra,mh,2021-10-18,6593182,61116353,1485,95890,0.0154864949421212,Date: Oct 18<br>TPR:    1.55%
Meghalaya,ml,2021-10-18,83014,1123290,61,3486,0.0174985656913368,Date: Oct 18<br>TPR:    1.75%
Manipur,mn,2021-10-18,122804,1343052,67,1458,0.0459533607681756,Date: Oct 18<br>TPR:    4.60%
Madhya Pradesh,mp,2021-10-18,792689,19557748,6,48567,0.000123540675767496,Date: Oct 18<br>TPR:    0.01%
Mizoram,mz,2021-10-18,112848,1215786,249,2464,0.101055194805195,Date: Oct 18<br>TPR:   10.11%
Nagaland,nl,2021-10-18,31627,386994,16,602,0.026578073089701,Date: Oct 18<br>TPR:    2.66%
Odisha,or,2021-10-18,1035417,21118450,340,57293,0.0059344073447018,Date: Oct 18<br>TPR:    0.59%
Punjab,pb,2021-10-18,602059,15024348,24,15428,0.00155561317085818,Date: Oct 18<br>TPR:    0.16%
Pondicherry,py,2021-10-18,127424,1876630,28,3846,0.00728029121164847,Date: Oct 18<br>TPR:    0.73%
Rajasthan,rj,2021-10-18,954392,14623014,2,5633,0.000355050594709746,Date: Oct 18<br>TPR:    0.04%
Sikkim,sk,2021-10-18,31756,255603,7,217,0.032258064516129,Date: Oct 18<br>TPR:    3.23%
Telangana,tg,2021-10-18,669163,27067575,208,45418,0.00457968206437976,Date: Oct 18<br>TPR:    0.46%
Tamil Nadu,tn,2021-10-18,2688284,49538602,1192,126786,0.00940166895398545,Date: Oct 18<br>TPR:    0.94%
Tripura,tr,2021-10-18,84318,1945777,16,1286,0.0124416796267496,Date: Oct 18<br>TPR:    1.24%
India,tt,2021-10-18,34093389,593106188,12339,1181314,0.010445148368681,Date: Oct 18<br>TPR:    1.04%
Uttar Pradesh,up,2021-10-18,1710028,81522640,0,139654,0,Date: Oct 18<br>TPR:    0.00%
Uttarakhand,ut,2021-10-18,343759,7635444,3,10077,0.000297707651086633,Date: Oct 18<br>TPR:    0.03%
West Bengal,wb,2021-10-18,1581220,18700202,690,23019,0.029975237846996,Date: Oct 18<br>TPR:    3.00%
Andaman and Nicobar Islands,an,2021-10-19,7646,581843,4,1569,0.00254939451880178,Date: Oct 19<br>TPR:    0.25%
Andhra Pradesh,ap,2021-10-19,2061287,29056256,483,40191,0.0120176158841532,Date: Oct 19<br>TPR:    1.20%
Arunachal Pradesh,ar,2021-10-19,55031,1175688,17,1849,0.0091941590048675,Date: Oct 19<br>TPR:    0.92%
Assam,as,2021-10-19,607119,24242375,353,39654,0.00890200232006859,Date: Oct 19<br>TPR:    0.89%
Bihar,br,2021-10-19,726033,48441141,5,125827,3.97370993506958e-05,Date: Oct 19<br>TPR:    0.00%
Chandigarh,ch,2021-10-19,65310,773561,4,1741,0.00229753015508329,Date: Oct 19<br>TPR:    0.23%
Chhattisgarh,ct,2021-10-19,1005701,13462243,20,14205,0.00140795494544175,Date: Oct 19<br>TPR:    0.14%
Delhi,dl,2021-10-19,1439441,28756046,36,58279,0.000617718217539766,Date: Oct 19<br>TPR:    0.06%
Goa,ga,2021-10-19,177659,1430772,80,4189,0.0190976366674624,Date: Oct 19<br>TPR:    1.91%
Gujarat,gj,2021-10-19,826326,30358522,18,37253,0.00048318256247819,Date: Oct 19<br>TPR:    0.05%
Himachal Pradesh,hp,2021-10-19,221826,3589672,222,8442,0.0262970859985785,Date: Oct 19<br>TPR:    2.63%
Haryana,hr,2021-10-19,771101,12787433,9,20286,0.000443655723158829,Date: Oct 19<br>TPR:    0.04%
Jharkhand,jh,2021-10-19,348461,15521299,17,37895,0.000448607995777807,Date: Oct 19<br>TPR:    0.04%
Jammu and Kashmir,jk,2021-10-19,331221,15752720,84,38462,0.00218397379231449,Date: Oct 19<br>TPR:    0.22%
Karnataka,ka,2021-10-19,2984022,49574033,349,85022,0.00410481992895956,Date: Oct 19<br>TPR:    0.41%
Kerala,kl,2021-10-19,4868640,36953716,7643,82408,0.0927458499174837,Date: Oct 19<br>TPR:    9.27%
Ladakh,la,2021-10-19,20883,550681,2,587,0.00340715502555366,Date: Oct 19<br>TPR:    0.34%
Lakshadweep,ld,2021-10-19,10365,260352,0,-519,0,Date: Oct 19<br>TPR:    0.00%
Maharashtra,mh,2021-10-19,6594820,61248820,1638,132467,0.0123653438214801,Date: Oct 19<br>TPR:    1.24%
Meghalaya,ml,2021-10-19,83079,1126461,65,3171,0.0204982655313781,Date: Oct 19<br>TPR:    2.05%
Manipur,mn,2021-10-19,122899,1345540,95,2488,0.0381832797427653,Date: Oct 19<br>TPR:    3.82%
Madhya Pradesh,mp,2021-10-19,792699,19617747,10,59999,0.000166669444490742,Date: Oct 19<br>TPR:    0.02%
Mizoram,mz,2021-10-19,113801,1225486,953,9700,0.0982474226804124,Date: Oct 19<br>TPR:    9.82%
Nagaland,nl,2021-10-19,31641,387814,14,820,0.0170731707317073,Date: Oct 19<br>TPR:    1.71%
Odisha,or,2021-10-19,1035973,21175476,556,57026,0.00974993862448708,Date: Oct 19<br>TPR:    0.97%
Punjab,pb,2021-10-19,602081,15054250,22,29902,0.00073573674001739,Date: Oct 19<br>TPR:    0.07%
Pondicherry,py,2021-10-19,127479,1880847,55,4217,0.0130424472373725,Date: Oct 19<br>TPR:    1.30%
Rajasthan,rj,2021-10-19,954392,14640255,0,17241,0,Date: Oct 19<br>TPR:    0.00%
Sikkim,sk,2021-10-19,31783,256140,27,537,0.0502793296089386,Date: Oct 19<br>TPR:    5.03%
Telangana,tg,2021-10-19,669365,27114383,202,46808,0.00431550162365408,Date: Oct 19<br>TPR:    0.43%
Tamil Nadu,tn,2021-10-19,2689463,49663451,1179,124849,0.0094434076364248,Date: Oct 19<br>TPR:    0.94%
Tripura,tr,2021-10-19,84340,1948938,22,3161,0.00695982284087314,Date: Oct 19<br>TPR:    0.70%
India,tt,2021-10-19,34108324,594429890,14935,1323702,0.0112827509514981,Date: Oct 19<br>TPR:    1.13%
Uttar Pradesh,up,2021-10-19,1710047,81649962,19,127322,0.000149227941753978,Date: Oct 19<br>TPR:    0.01%
Uttarakhand,ut,2021-10-19,343765,7644446,6,9002,0.000666518551433015,Date: Oct 19<br>TPR:    0.07%
West Bengal,wb,2021-10-19,1581946,18733414,726,33212,0.0218595688305432,Date: Oct 19<br>TPR:    2.19%
Andaman and Nicobar Islands,an,2021-10-20,7646,583314,0,1471,0,Date: Oct 20<br>TPR:    0.00%
Andhra Pradesh,ap,2021-10-20,2061810,29100342,523,44086,0.0118631765186227,Date: Oct 20<br>TPR:    1.19%
Arunachal Pradesh,ar,2021-10-20,55043,1177033,12,1345,0.00892193308550186,Date: Oct 20<br>TPR:    0.89%
Assam,as,2021-10-20,607427,24282029,308,39654,0.00776718616028648,Date: Oct 20<br>TPR:    0.78%
Bihar,br,2021-10-20,726036,48579142,3,138001,2.17389729059934e-05,Date: Oct 20<br>TPR:    0.00%
Chandigarh,ch,2021-10-20,65312,775259,2,1698,0.00117785630153121,Date: Oct 20<br>TPR:    0.12%
Chhattisgarh,ct,2021-10-20,1005735,13484118,34,21875,0.00155428571428571,Date: Oct 20<br>TPR:    0.16%
Delhi,dl,2021-10-20,1439466,28812339,25,56293,0.000444104950881992,Date: Oct 20<br>TPR:    0.04%
Goa,ga,2021-10-20,177706,1435769,47,4997,0.00940564338603162,Date: Oct 20<br>TPR:    0.94%
Gujarat,gj,2021-10-20,826340,30402765,14,44243,0.000316434238184572,Date: Oct 20<br>TPR:    0.03%
Himachal Pradesh,hp,2021-10-20,221936,3593910,110,4238,0.025955639452572,Date: Oct 20<br>TPR:    2.60%
Haryana,hr,2021-10-20,771116,12808005,15,20572,0.00072914641259965,Date: Oct 20<br>TPR:    0.07%
Jammu and Kashmir,jk,2021-10-20,331299,15789527,78,36807,0.00211916211590187,Date: Oct 20<br>TPR:    0.21%
Karnataka,ka,2021-10-20,2984484,49690154,462,116121,0.00397860852042266,Date: Oct 20<br>TPR:    0.40%
Kerala,kl,2021-10-20,4879790,37047867,11150,94151,0.118426782508948,Date: Oct 20<br>TPR:   11.84%
Ladakh,la,2021-10-20,20886,551504,3,823,0.00364520048602673,Date: Oct 20<br>TPR:    0.36%
Lakshadweep,ld,2021-10-20,10365,260731,0,379,0,Date: Oct 20<br>TPR:    0.00%
Maharashtra,mh,2021-10-20,6596645,61370390,1825,121570,0.0150119272846919,Date: Oct 20<br>TPR:    1.50%
Meghalaya,ml,2021-10-20,83158,1129283,79,2822,0.0279943302622254,Date: Oct 20<br>TPR:    2.80%
Manipur,mn,2021-10-20,122970,1347621,71,2081,0.0341182123978856,Date: Oct 20<br>TPR:    3.41%
Madhya Pradesh,mp,2021-10-20,792708,19670377,9,52630,0.000171005130153905,Date: Oct 20<br>TPR:    0.02%
Mizoram,mz,2021-10-20,114466,1226151,665,665,1,Date: Oct 20<br>TPR:  100.00%
Nagaland,nl,2021-10-20,31659,388526,18,712,0.0252808988764045,Date: Oct 20<br>TPR:    2.53%
Odisha,or,2021-10-20,1036532,21246062,559,70586,0.00791941744821919,Date: Oct 20<br>TPR:    0.79%
Punjab,pb,2021-10-20,602113,15086396,32,32146,0.000995458221862751,Date: Oct 20<br>TPR:    0.10%
Pondicherry,py,2021-10-20,127521,1884912,42,4065,0.0103321033210332,Date: Oct 20<br>TPR:    1.03%
Rajasthan,rj,2021-10-20,954393,14649080,1,8825,0.000113314447592068,Date: Oct 20<br>TPR:    0.01%
Sikkim,sk,2021-10-20,31800,256663,17,523,0.0325047801147228,Date: Oct 20<br>TPR:    3.25%
Telangana,tg,2021-10-20,669556,27156065,191,41682,0.00458231370855525,Date: Oct 20<br>TPR:    0.46%
Tamil Nadu,tn,2021-10-20,2690633,49792210,1170,128759,0.00908674345094323,Date: Oct 20<br>TPR:    0.91%
Tripura,tr,2021-10-20,84346,1950686,6,1748,0.0034324942791762,Date: Oct 20<br>TPR:    0.34%
India,tt,2021-10-20,34126706,595742218,18382,1312328,0.0140071689394724,Date: Oct 20<br>TPR:    1.40%
Uttarakhand,ut,2021-10-20,343773,7651916,8,7470,0.00107095046854083,Date: Oct 20<br>TPR:    0.11%
West Bengal,wb,2021-10-20,1582813,18769087,867,35673,0.0243040955344378,Date: Oct 20<br>TPR:    2.43%
Andaman and Nicobar Islands,an,2021-10-21,7646,584772,0,1458,0,Date: Oct 21<br>TPR:    0.00%
Andhra Pradesh,ap,2021-10-21,2062303,29142162,493,41820,0.0117886178861789,Date: Oct 21<br>TPR:    1.18%
Arunachal Pradesh,ar,2021-10-21,55065,1178328,22,1295,0.016988416988417,Date: Oct 21<br>TPR:    1.70%
Assam,as,2021-10-21,607811,24344565,384,62536,0.00614046309325828,Date: Oct 21<br>TPR:    0.61%
Bihar,br,2021-10-21,726042,48725005,6,145863,4.11344892124802e-05,Date: Oct 21<br>TPR:    0.00%
Chandigarh,ch,2021-10-21,65315,777076,3,1817,0.00165107319757843,Date: Oct 21<br>TPR:    0.17%
Chhattisgarh,ct,2021-10-21,1005773,13506346,38,22228,0.00170955551556595,Date: Oct 21<br>TPR:    0.17%
Delhi,dl,2021-10-21,1439488,28854902,22,42563,0.000516880858962009,Date: Oct 21<br>TPR:    0.05%
Goa,ga,2021-10-21,177765,1439828,59,4059,0.0145355999014536,Date: Oct 21<br>TPR:    1.45%
Gujarat,gj,2021-10-21,826353,30457804,13,55039,0.000236196151819619,Date: Oct 21<br>TPR:    0.02%
Himachal Pradesh,hp,2021-10-21,222138,3601015,202,7105,0.0284306826178747,Date: Oct 21<br>TPR:    2.84%
Haryana,hr,2021-10-21,771125,12821915,9,13910,0.000647016534867002,Date: Oct 21<br>TPR:    0.06%
