Country,Date,Incident_Deaths,Deaths_fmt,text,loess_deaths,Day
Belgium,2020-04-22,264,264,Belgium<br>2020-04-22: 264 incident deaths<br>,206.124645284654,43
Brazil,2020-04-22,165,165,Brazil<br>2020-04-22: 165 incident deaths<br>,239.82122515424,36
Canada,2020-04-22,195,195,Canada<br>2020-04-22: 195 incident deaths<br>,176.032924821705,38
China,2020-04-22,0,0,China<br>2020-04-22: 0 incident deaths<br>,-26.1319507504186,92
France,2020-04-22,544,544,France<br>2020-04-22: 544 incident deaths<br>,464.990113769964,52
Germany,2020-04-22,246,246,Germany<br>2020-04-22: 246 incident deaths<br>,199.954699797959,43
Iran,2020-04-22,94,94,Iran<br>2020-04-22: 94 incident deaths<br>,88.2559973365617,62
Italy,2020-04-22,437,437,Italy<br>2020-04-22: 437 incident deaths<br>,449.58739528831,60
Netherlands,2020-04-22,139,139,Netherlands<br>2020-04-22: 139 incident deaths<br>,118.215604010097,46
Pakistan,2020-04-22,25,25,Pakistan<br>2020-04-22: 25 incident deaths<br>,14.9895521614903,35
South Korea,2020-04-22,1,1,South Korea<br>2020-04-22: 1 incident deaths<br>,1.26271848543111,60
Switzerland,2020-04-22,28,28,Switzerland<br>2020-04-22: 28 incident deaths<br>,31.0334120391083,44
Turkey,2020-04-22,117,117,Turkey<br>2020-04-22: 117 incident deaths<br>,116.11701633026,35
US,2020-04-22,2457,"2,457","US<br>2020-04-22: 2,457 incident deaths<br>",2264.86141384511,52
United Kingdom,2020-04-22,857,857,United Kingdom<br>2020-04-22: 857 incident deaths<br>,826.269553210705,45
Bangladesh,2020-04-23,7,7,Bangladesh<br>2020-04-23: 7 incident deaths<br>,6.36884032395571,32
Belgium,2020-04-23,228,228,Belgium<br>2020-04-23: 228 incident deaths<br>,206.015783323869,44
Brazil,2020-04-23,425,425,Brazil<br>2020-04-23: 425 incident deaths<br>,272.188191634049,37
Canada,2020-04-23,171,171,Canada<br>2020-04-23: 171 incident deaths<br>,180.642853795129,39
China,2020-04-23,0,0,China<br>2020-04-23: 0 incident deaths<br>,-33.796627543845,93
France,2020-04-23,516,516,France<br>2020-04-23: 516 incident deaths<br>,439.590506828501,53
Germany,2020-04-23,296,296,Germany<br>2020-04-23: 296 incident deaths<br>,197.077283927428,44
Iran,2020-04-23,90,90,Iran<br>2020-04-23: 90 incident deaths<br>,87.481066995928,63
Italy,2020-04-23,464,464,Italy<br>2020-04-23: 464 incident deaths<br>,432.716380625406,61
Netherlands,2020-04-23,124,124,Netherlands<br>2020-04-23: 124 incident deaths<br>,115.911464380308,47
Pakistan,2020-04-23,16,16,Pakistan<br>2020-04-23: 16 incident deaths<br>,15.3553881699165,36
South Korea,2020-04-23,2,2,South Korea<br>2020-04-23: 2 incident deaths<br>,1.21329511737724,61
Switzerland,2020-04-23,34,34,Switzerland<br>2020-04-23: 34 incident deaths<br>,29.2543057127813,45
Turkey,2020-04-23,115,115,Turkey<br>2020-04-23: 115 incident deaths<br>,112.302087663874,36
US,2020-04-23,2424,"2,424","US<br>2020-04-23: 2,424 incident deaths<br>",2171.1443142385,53
United Kingdom,2020-04-23,684,684,United Kingdom<br>2020-04-23: 684 incident deaths<br>,794.655601592207,46
Bangladesh,2020-04-24,4,4,Bangladesh<br>2020-04-24: 4 incident deaths<br>,6.35832121185646,33
Belgium,2020-04-24,189,189,Belgium<br>2020-04-24: 189 incident deaths<br>,202.191139061334,45
Brazil,2020-04-24,373,373,Brazil<br>2020-04-24: 373 incident deaths<br>,307.443865925838,38
Canada,2020-04-24,180,180,Canada<br>2020-04-24: 180 incident deaths<br>,179.998004449445,40
China,2020-04-24,0,0,China<br>2020-04-24: 0 incident deaths<br>,-13.8839545389038,94
France,2020-04-24,389,389,France<br>2020-04-24: 389 incident deaths<br>,422.961859546603,54
Germany,2020-04-24,185,185,Germany<br>2020-04-24: 185 incident deaths<br>,191.88291405732,45
Iran,2020-04-24,93,93,Iran<br>2020-04-24: 93 incident deaths<br>,85.693775858228,64
Italy,2020-04-24,420,420,Italy<br>2020-04-24: 420 incident deaths<br>,409.616239438165,62
Netherlands,2020-04-24,112,112,Netherlands<br>2020-04-24: 112 incident deaths<br>,107.376592008772,48
Pakistan,2020-04-24,16,16,Pakistan<br>2020-04-24: 16 incident deaths<br>,16.0454246611413,37
Russia,2020-04-24,,NA,Russia<br>2020-04-24: NA incident deaths<br>,0,31
South Korea,2020-04-24,0,0,South Korea<br>2020-04-24: 0 incident deaths<br>,1.18300333635785,62
Switzerland,2020-04-24,23,23,Switzerland<br>2020-04-24: 23 incident deaths<br>,26.5362159725102,46
Turkey,2020-04-24,109,109,Turkey<br>2020-04-24: 109 incident deaths<br>,108.33806093551,37
US,2020-04-24,2169,"2,169","US<br>2020-04-24: 2,169 incident deaths<br>",2033.35348361274,54
United Kingdom,2020-04-24,1018,"1,018","United Kingdom<br>2020-04-24: 1,018 incident deaths<br>",764.069972902206,47
Bangladesh,2020-04-25,9,9,Bangladesh<br>2020-04-25: 9 incident deaths<br>,6.26951651963083,34
Belgium,2020-04-25,238,238,Belgium<br>2020-04-25: 238 incident deaths<br>,192.531093314272,46
Brazil,2020-04-25,353,353,Brazil<br>2020-04-25: 353 incident deaths<br>,338.790443201021,39
Canada,2020-04-25,187,187,Canada<br>2020-04-25: 187 incident deaths<br>,179.443969190389,41
China,2020-04-25,0,0,China<br>2020-04-25: 0 incident deaths<br>,0.18767487529359,95
France,2020-04-25,369,369,France<br>2020-04-25: 369 incident deaths<br>,404.93223118575,55
Germany,2020-04-25,117,117,Germany<br>2020-04-25: 117 incident deaths<br>,177.47443251984,46
Iran,2020-04-25,76,76,Iran<br>2020-04-25: 76 incident deaths<br>,83.1336730447263,65
Italy,2020-04-25,415,415,Italy<br>2020-04-25: 415 incident deaths<br>,385.95035013038,63
Netherlands,2020-04-25,120,120,Netherlands<br>2020-04-25: 120 incident deaths<br>,96.1216736731309,49
Pakistan,2020-04-25,12,12,Pakistan<br>2020-04-25: 12 incident deaths<br>,17.094108770504,38
Russia,2020-04-25,66,66,Russia<br>2020-04-25: 66 incident deaths<br>,59.1593692002809,32
South Korea,2020-04-25,2,2,South Korea<br>2020-04-25: 2 incident deaths<br>,1.17639877843235,63
Switzerland,2020-04-25,27,27,Switzerland<br>2020-04-25: 27 incident deaths<br>,23.6818391440958,47
Turkey,2020-04-25,106,106,Turkey<br>2020-04-25: 106 incident deaths<br>,104.21609203453,38
US,2020-04-25,1732,"1,732","US<br>2020-04-25: 1,732 incident deaths<br>",1939.65889899078,55
United Kingdom,2020-04-25,816,816,United Kingdom<br>2020-04-25: 816 incident deaths<br>,734.680978364241,48
Bangladesh,2020-04-26,5,5,Bangladesh<br>2020-04-26: 5 incident deaths<br>,6.1013800203291,35
Belgium,2020-04-26,177,177,Belgium<br>2020-04-26: 177 incident deaths<br>,180.791312129286,47
Brazil,2020-04-26,229,229,Brazil<br>2020-04-26: 229 incident deaths<br>,362.094652733806,40
Canada,2020-04-26,157,157,Canada<br>2020-04-26: 157 incident deaths<br>,185.309568893763,42
China,2020-04-26,1,1,China<br>2020-04-26: 1 incident deaths<br>,0.193496453187789,96
France,2020-04-26,243,243,France<br>2020-04-26: 243 incident deaths<br>,384.255089262993,56
Germany,2020-04-26,99,99,Germany<br>2020-04-26: 99 incident deaths<br>,161.538198076645,47
Iran,2020-04-26,60,60,Iran<br>2020-04-26: 60 incident deaths<br>,80.5300490933993,66
Italy,2020-04-26,260,260,Italy<br>2020-04-26: 260 incident deaths<br>,366.055257210736,64
Netherlands,2020-04-26,67,67,Netherlands<br>2020-04-26: 67 incident deaths<br>,87.8945503395674,50
Pakistan,2020-04-26,11,11,Pakistan<br>2020-04-26: 11 incident deaths<br>,18.8266040609686,39
Russia,2020-04-26,66,66,Russia<br>2020-04-26: 66 incident deaths<br>,66.4294377834684,33
South Korea,2020-04-26,1,1,South Korea<br>2020-04-26: 1 incident deaths<br>,1.18969293176653,64
Switzerland,2020-04-26,13,13,Switzerland<br>2020-04-26: 13 incident deaths<br>,21.4682744392731,48
Turkey,2020-04-26,99,99,Turkey<br>2020-04-26: 99 incident deaths<br>,100.275152478011,39
US,2020-04-26,1406,"1,406","US<br>2020-04-26: 1,406 incident deaths<br>",1917.37748465306,56
United Kingdom,2020-04-26,364,364,United Kingdom<br>2020-04-26: 364 incident deaths<br>,698.739426218504,49
Bangladesh,2020-04-27,7,7,Bangladesh<br>2020-04-27: 7 incident deaths<br>,5.86958792072256,36
Belgium,2020-04-27,113,113,Belgium<br>2020-04-27: 113 incident deaths<br>,161.743690752866,48
Brazil,2020-04-27,317,317,Brazil<br>2020-04-27: 317 incident deaths<br>,379.791378573385,41
Canada,2020-04-27,185,185,Canada<br>2020-04-27: 185 incident deaths<br>,193.160104703104,43
China,2020-04-27,0,0,China<br>2020-04-27: 0 incident deaths<br>,0.187674875293591,97
France,2020-04-27,437,437,France<br>2020-04-27: 437 incident deaths<br>,362.401135362547,57
Germany,2020-04-27,150,150,Germany<br>2020-04-27: 150 incident deaths<br>,151.933752105566,48
Iran,2020-04-27,96,96,Iran<br>2020-04-27: 96 incident deaths<br>,77.8814622788898,67
Italy,2020-04-27,333,333,Italy<br>2020-04-27: 333 incident deaths<br>,347.004186897674,65
Netherlands,2020-04-27,43,43,Netherlands<br>2020-04-27: 43 incident deaths<br>,84.6947084021392,51
Pakistan,2020-04-27,20,20,Pakistan<br>2020-04-27: 20 incident deaths<br>,23.0762410641348,40
Russia,2020-04-27,47,47,Russia<br>2020-04-27: 47 incident deaths<br>,72.0847030894069,34
South Korea,2020-04-27,1,1,South Korea<br>2020-04-27: 1 incident deaths<br>,1.22955979255962,65
Switzerland,2020-04-27,20,20,Switzerland<br>2020-04-27: 20 incident deaths<br>,19.3265614751895,49
Turkey,2020-04-27,95,95,Turkey<br>2020-04-27: 95 incident deaths<br>,97.1785662093138,40
US,2020-04-27,1480,"1,480","US<br>2020-04-27: 1,480 incident deaths<br>",1901.6588415904,57
United Kingdom,2020-04-27,323,323,United Kingdom<br>2020-04-27: 323 incident deaths<br>,667.138314575911,50
Bangladesh,2020-04-28,3,3,Bangladesh<br>2020-04-28: 3 incident deaths<br>,5.53668083429508,37
Belgium,2020-04-28,124,124,Belgium<br>2020-04-28: 124 incident deaths<br>,137.581394988505,49
Brazil,2020-04-28,480,480,Brazil<br>2020-04-28: 480 incident deaths<br>,394.373995765536,42
Canada,2020-04-28,197,197,Canada<br>2020-04-28: 197 incident deaths<br>,197.473549661976,44
China,2020-04-28,0,0,China<br>2020-04-28: 0 incident deaths<br>,0.14801768405343,98
France,2020-04-28,367,367,France<br>2020-04-28: 367 incident deaths<br>,336.839335178266,58
Germany,2020-04-28,188,188,Germany<br>2020-04-28: 188 incident deaths<br>,143.903537506881,49
Iran,2020-04-28,71,71,Iran<br>2020-04-28: 71 incident deaths<br>,75.1039482519199,68
Italy,2020-04-28,382,382,Italy<br>2020-04-28: 382 incident deaths<br>,331.013735395251,66
Netherlands,2020-04-28,48,48,Netherlands<br>2020-04-28: 48 incident deaths<br>,82.4887052689362,52
Pakistan,2020-04-28,31,31,Pakistan<br>2020-04-28: 31 incident deaths<br>,27.0794467725997,41
Russia,2020-04-28,73,73,Russia<br>2020-04-28: 73 incident deaths<br>,75.9072935964172,35
South Korea,2020-04-28,2,2,South Korea<br>2020-04-28: 2 incident deaths<br>,1.259918652003,66
Switzerland,2020-04-28,23,23,Switzerland<br>2020-04-28: 23 incident deaths<br>,17.3322979460863,50
Turkey,2020-04-28,92,92,Turkey<br>2020-04-28: 92 incident deaths<br>,94.0202969293314,41
US,2020-04-28,2241,"2,241","US<br>2020-04-28: 2,241 incident deaths<br>",1895.69170675952,58
United Kingdom,2020-04-28,971,971,United Kingdom<br>2020-04-28: 971 incident deaths<br>,656.032872449179,51
Bangladesh,2020-04-29,8,8,Bangladesh<br>2020-04-29: 8 incident deaths<br>,5.10543787079859,38
Belgium,2020-04-29,170,170,Belgium<br>2020-04-29: 170 incident deaths<br>,118.412014249962,50
Brazil,2020-04-29,430,430,Brazil<br>2020-04-29: 430 incident deaths<br>,405.520402523979,43
Canada,2020-04-29,244,244,Canada<br>2020-04-29: 244 incident deaths<br>,195.870833632316,45
China,2020-04-29,0,0,China<br>2020-04-29: 0 incident deaths<br>,0.0805883877035709,99
France,2020-04-29,426,426,France<br>2020-04-29: 426 incident deaths<br>,311.821478940214,59
Germany,2020-04-29,153,153,Germany<br>2020-04-29: 153 incident deaths<br>,135.498068613463,50
Iran,2020-04-29,80,80,Iran<br>2020-04-29: 80 incident deaths<br>,72.0941762592472,69
Italy,2020-04-29,323,323,Italy<br>2020-04-29: 323 incident deaths<br>,321.655251939299,67
Netherlands,2020-04-29,145,145,Netherlands<br>2020-04-29: 145 incident deaths<br>,82.6071384797122,53
Pakistan,2020-04-29,42,42,Pakistan<br>2020-04-29: 42 incident deaths<br>,28.030974172637,42
Russia,2020-04-29,105,105,Russia<br>2020-04-29: 105 incident deaths<br>,78.6179630171443,36
South Korea,2020-04-29,1,1,South Korea<br>2020-04-29: 1 incident deaths<br>,1.29010120701078,67
Switzerland,2020-04-29,12,12,Switzerland<br>2020-04-29: 12 incident deaths<br>,15.5407427882744,51
Turkey,2020-04-29,89,89,Turkey<br>2020-04-29: 89 incident deaths<br>,90.0365466584661,42
US,2020-04-29,2391,"2,391","US<br>2020-04-29: 2,391 incident deaths<br>",1912.52715990251,59
United Kingdom,2020-04-29,771,771,United Kingdom<br>2020-04-29: 771 incident deaths<br>,645.103318794089,52
Bangladesh,2020-04-30,5,5,Bangladesh<br>2020-04-30: 5 incident deaths<br>,4.6577762747878,39
Belgium,2020-04-30,93,93,Belgium<br>2020-04-30: 93 incident deaths<br>,102.080402049902,51
Brazil,2020-04-30,493,493,Brazil<br>2020-04-30: 493 incident deaths<br>,412.061810934515,44
Canada,2020-04-30,179,179,Canada<br>2020-04-30: 179 incident deaths<br>,193.184370639725,46
China,2020-04-30,0,0,China<br>2020-04-30: 0 incident deaths<br>,0.0277709349347552,100
France,2020-04-30,289,289,France<br>2020-04-30: 289 incident deaths<br>,291.425713814941,60
Germany,2020-04-30,156,156,Germany<br>2020-04-30: 156 incident deaths<br>,123.39935977896,51
Iran,2020-04-30,71,71,Iran<br>2020-04-30: 71 incident deaths<br>,68.9811868726428,70
Italy,2020-04-30,285,285,Italy<br>2020-04-30: 285 incident deaths<br>,313.587022485257,68
Netherlands,2020-04-30,84,84,Netherlands<br>2020-04-30: 84 incident deaths<br>,85.3442375445551,54
Pakistan,2020-04-30,32,32,Pakistan<br>2020-04-30: 32 incident deaths<br>,28.1499363545925,43
Russia,2020-04-30,101,101,Russia<br>2020-04-30: 101 incident deaths<br>,79.9535882565877,37
South Korea,2020-04-30,1,1,South Korea<br>2020-04-30: 1 incident deaths<br>,1.31879478978837,68
Switzerland,2020-04-30,16,16,Switzerland<br>2020-04-30: 16 incident deaths<br>,13.9180692406711,52
Turkey,2020-04-30,93,93,Turkey<br>2020-04-30: 93 incident deaths<br>,85.7838285740376,43
US,2020-04-30,2192,"2,192","US<br>2020-04-30: 2,192 incident deaths<br>",1916.87770728596,60
United Kingdom,2020-04-30,636,636,United Kingdom<br>2020-04-30: 636 incident deaths<br>,616.987195831241,53
Bangladesh,2020-05-01,2,2,Bangladesh<br>2020-05-01: 2 incident deaths<br>,3.90280580477522,40
Belgium,2020-05-01,109,109,Belgium<br>2020-05-01: 109 incident deaths<br>,90.8409019950186,52
Brazil,2020-05-01,406,406,Brazil<br>2020-05-01: 406 incident deaths<br>,390.209980115895,45
Canada,2020-05-01,202,202,Canada<br>2020-05-01: 202 incident deaths<br>,189.674034054381,47
China,2020-05-01,0,0,China<br>2020-05-01: 0 incident deaths<br>,0.00464256833284357,101
France,2020-05-01,217,217,France<br>2020-05-01: 217 incident deaths<br>,271.416844369204,61
Germany,2020-05-01,113,113,Germany<br>2020-05-01: 113 incident deaths<br>,113.300873157265,52
Iran,2020-05-01,63,63,Iran<br>2020-05-01: 63 incident deaths<br>,66.7190436817226,71
Italy,2020-05-01,269,269,Italy<br>2020-05-01: 269 incident deaths<br>,302.359063552461,69
Netherlands,2020-05-01,98,98,Netherlands<br>2020-05-01: 98 incident deaths<br>,85.8438979061961,55
Pakistan,2020-05-01,23,23,Pakistan<br>2020-05-01: 23 incident deaths<br>,28.4026817290345,44
Russia,2020-05-01,96,96,Russia<br>2020-05-01: 96 incident deaths<br>,79.6740087098848,38
South Korea,2020-05-01,2,2,South Korea<br>2020-05-01: 2 incident deaths<br>,1.35661720118099,69
Switzerland,2020-05-01,14,14,Switzerland<br>2020-05-01: 14 incident deaths<br>,12.2469877197827,53
Turkey,2020-05-01,84,84,Turkey<br>2020-05-01: 84 incident deaths<br>,81.227540564796,44
US,2020-05-01,1909,"1,909","US<br>2020-05-01: 1,909 incident deaths<br>",1874.29649447535,61
United Kingdom,2020-05-01,700,700,United Kingdom<br>2020-05-01: 700 incident deaths<br>,587.601920072405,54
Bangladesh,2020-05-02,5,5,Bangladesh<br>2020-05-02: 5 incident deaths<br>,3.29125877117458,41
Belgium,2020-05-02,62,62,Belgium<br>2020-05-02: 62 incident deaths<br>,95.8557247612958,53
Brazil,2020-05-02,349,349,Brazil<br>2020-05-02: 349 incident deaths<br>,373.422800591705,46
Canada,2020-05-02,148,148,Canada<br>2020-05-02: 148 incident deaths<br>,183.738955371217,48
China,2020-05-02,0,0,China<br>2020-05-02: 0 incident deaths<br>,-0.00599368357419404,102
France,2020-05-02,197,197,France<br>2020-05-02: 197 incident deaths<br>,252.955906366742,62
Germany,2020-05-02,76,76,Germany<br>2020-05-02: 76 incident deaths<br>,109.705236894411,53
Iran,2020-05-02,65,65,Iran<br>2020-05-02: 65 incident deaths<br>,65.5867969366785,72
Italy,2020-05-02,474,474,Italy<br>2020-05-02: 474 incident deaths<br>,291.521784453833,70
Netherlands,2020-05-02,94,94,Netherlands<br>2020-05-02: 94 incident deaths<br>,81.01298529478,56
Pakistan,2020-05-02,17,17,Pakistan<br>2020-05-02: 17 incident deaths<br>,28.3691712746711,45
Russia,2020-05-02,53,53,Russia<br>2020-05-02: 53 incident deaths<br>,79.0879043002648,39
South Korea,2020-05-02,0,0,South Korea<br>2020-05-02: 0 incident deaths<br>,1.39717472894566,70
Switzerland,2020-05-02,9,9,Switzerland<br>2020-05-02: 9 incident deaths<br>,10.5856807180105,54
Turkey,2020-05-02,78,78,Turkey<br>2020-05-02: 78 incident deaths<br>,75.6092082021355,45
US,2020-05-02,1741,"1,741","US<br>2020-05-02: 1,741 incident deaths<br>",1831.41623468892,62
United Kingdom,2020-05-02,585,585,United Kingdom<br>2020-05-02: 585 incident deaths<br>,563.047785979841,55
Bangladesh,2020-05-03,2,2,Bangladesh<br>2020-05-03: 2 incident deaths<br>,3.26101958009806,42
Belgium,2020-05-03,79,79,Belgium<br>2020-05-03: 79 incident deaths<br>,108.775191482749,54
Brazil,2020-05-03,290,290,Brazil<br>2020-05-03: 290 incident deaths<br>,404.42354296734,47
Canada,2020-05-03,140,140,Canada<br>2020-05-03: 140 incident deaths<br>,177.883221066424,49
China,2020-05-03,0,0,China<br>2020-05-03: 0 incident deaths<br>,-0.0101651931824509,103
France,2020-05-03,135,135,France<br>2020-05-03: 135 incident deaths<br>,245.03636830215,63
Germany,2020-05-03,54,54,Germany<br>2020-05-03: 54 incident deaths<br>,108.056087946987,54
Iran,2020-05-03,47,47,Iran<br>2020-05-03: 47 incident deaths<br>,64.641077661115,73
Italy,2020-05-03,174,174,Italy<br>2020-05-03: 174 incident deaths<br>,281.922775663214,71
Netherlands,2020-05-03,69,69,Netherlands<br>2020-05-03: 69 incident deaths<br>,75.4850950365292,57
Pakistan,2020-05-03,19,19,Pakistan<br>2020-05-03: 19 incident deaths<br>,27.9593950372526,46
Russia,2020-05-03,58,58,Russia<br>2020-05-03: 58 incident deaths<br>,76.2290179878571,40
South Korea,2020-05-03,2,2,South Korea<br>2020-05-03: 2 incident deaths<br>,1.36290284757846,71
Switzerland,2020-05-03,7,7,Switzerland<br>2020-05-03: 7 incident deaths<br>,9.28932549734838,55
Turkey,2020-05-03,61,61,Turkey<br>2020-05-03: 61 incident deaths<br>,70.0128191795826,46
US,2020-05-03,1203,"1,203","US<br>2020-05-03: 1,203 incident deaths<br>",1830.66789274896,63
United Kingdom,2020-05-03,253,253,United Kingdom<br>2020-05-03: 253 incident deaths<br>,535.44397902565,56
Bangladesh,2020-05-04,5,5,Bangladesh<br>2020-05-04: 5 incident deaths<br>,3.51505945803014,43
Belgium,2020-05-04,80,80,Belgium<br>2020-05-04: 80 incident deaths<br>,117.053292401224,55
Brazil,2020-05-04,316,316,Brazil<br>2020-05-04: 316 incident deaths<br>,455.781470553006,48
Canada,2020-05-04,242,242,Canada<br>2020-05-04: 242 incident deaths<br>,175.032229670879,50
China,2020-05-04,0,0,China<br>2020-05-04: 0 incident deaths<br>,-0.0088401116570292,104
France,2020-05-04,306,306,France<br>2020-05-04: 306 incident deaths<br>,242.675576609698,64
Germany,2020-05-04,127,127,Germany<br>2020-05-04: 127 incident deaths<br>,106.332625564058,55
Iran,2020-05-04,74,74,Iran<br>2020-05-04: 74 incident deaths<br>,64.5163944873162,74
Italy,2020-05-04,195,195,Italy<br>2020-05-04: 195 incident deaths<br>,276.953961994619,72
